sex,age,juv_misd_count,priors_count,age_cat_25_45,age_cat_Greaterthan45,age_cat_Lessthan25,race_African_American,race_Caucasian,c_charge_degree_F,c_charge_degree_M,twoyearrecid
1,62,0,0,0,1,0,0,1,1,0,0
0,35,0,2,1,0,0,1,0,1,0,0
1,23,0,0,0,0,1,1,0,1,0,0
0,26,0,1,1,0,0,1,0,0,1,0
1,21,0,0,0,0,1,1,0,1,0,0
1,21,0,0,0,0,1,1,0,0,1,0
1,24,0,8,0,0,1,0,1,1,0,0
1,25,0,0,1,0,0,0,1,1,0,0
1,21,0,1,0,0,1,1,0,0,1,0
1,57,0,12,0,1,0,0,1,0,1,0
1,29,0,0,1,0,0,0,1,0,1,0
1,48,0,2,0,1,0,0,1,1,0,0
1,44,0,1,1,0,0,0,1,1,0,0
1,36,0,9,1,0,0,1,0,0,1,0
1,43,0,8,1,0,0,0,1,1,0,0
1,37,3,24,1,0,0,1,0,1,0,0
0,32,0,5,1,0,0,0,1,1,0,0
1,25,0,0,1,0,0,1,0,1,0,0
1,32,0,1,1,0,0,1,0,1,0,0
1,37,0,0,1,0,0,0,1,1,0,0
0,34,0,0,1,0,0,1,0,0,1,0
1,21,0,1,0,0,1,1,0,1,0,0
1,28,0,4,1,0,0,1,0,1,0,0
1,20,0,0,0,0,1,0,1,1,0,0
1,34,0,1,1,0,0,0,1,1,0,0
1,50,0,7,0,1,0,1,0,1,0,0
0,31,0,0,1,0,0,0,1,0,1,0
0,49,0,4,0,1,0,0,1,0,1,0
1,25,0,2,1,0,0,1,0,1,0,0
1,39,0,1,1,0,0,0,1,1,0,0
1,27,0,0,1,0,0,1,0,0,1,0
1,36,0,5,1,0,0,1,0,1,0,0
1,23,0,1,0,0,1,1,0,1,0,0
1,63,0,6,0,1,0,1,0,1,0,0
1,35,0,2,1,0,0,1,0,1,0,0
1,27,0,2,1,0,0,1,0,1,0,0
0,33,0,0,1,0,0,1,0,1,0,0
1,37,0,3,1,0,0,0,1,1,0,0
1,29,0,2,1,0,0,1,0,0,1,0
0,24,0,0,0,0,1,0,1,0,1,0
0,53,0,0,0,1,0,0,1,0,1,0
1,38,0,9,1,0,0,1,0,1,0,0
0,40,0,0,1,0,0,0,1,0,1,0
1,30,0,5,1,0,0,1,0,0,1,0
1,22,0,1,0,0,1,1,0,1,0,0
1,71,0,8,0,1,0,1,0,1,0,0
0,28,0,3,1,0,0,0,1,0,1,0
1,29,0,1,1,0,0,1,0,0,1,0
0,27,0,0,1,0,0,1,0,0,1,0
0,28,0,2,1,0,0,1,0,0,1,0
0,39,0,0,1,0,0,0,1,0,1,0
0,36,0,2,1,0,0,0,1,1,0,0
1,41,0,0,1,0,0,1,0,1,0,0
0,28,0,0,1,0,0,0,1,1,0,0
0,37,0,0,1,0,0,0,1,0,1,0
1,55,0,0,0,1,0,0,1,0,1,0
1,30,0,0,1,0,0,0,1,0,1,0
1,25,0,1,1,0,0,0,1,1,0,0
1,34,0,1,1,0,0,0,1,0,1,0
1,25,0,2,1,0,0,0,1,1,0,0
1,31,0,1,1,0,0,1,0,1,0,0
1,21,0,0,0,0,1,1,0,1,0,0
0,56,0,3,0,1,0,0,1,1,0,0
1,23,0,0,0,0,1,0,1,1,0,0
1,37,0,3,1,0,0,1,0,0,1,0
1,37,0,11,1,0,0,1,0,1,0,0
1,22,0,0,0,0,1,1,0,0,1,0
1,54,0,3,0,1,0,0,1,1,0,0
0,23,0,0,0,0,1,1,0,0,1,0
1,44,0,0,1,0,0,1,0,1,0,0
0,36,0,0,1,0,0,0,1,1,0,0
1,57,0,1,0,1,0,0,1,0,1,0
1,34,0,2,1,0,0,1,0,1,0,0
0,23,0,6,0,0,1,1,0,0,1,0
1,43,0,2,1,0,0,1,0,0,1,0
1,58,0,1,0,1,0,1,0,1,0,0
0,54,0,0,0,1,0,0,1,0,1,0
0,52,0,3,0,1,0,0,1,0,1,0
0,35,1,3,1,0,0,0,1,1,0,0
1,41,0,2,1,0,0,0,1,0,1,0
1,41,0,0,1,0,0,1,0,1,0,0
1,25,0,2,1,0,0,1,0,1,0,0
0,25,0,5,1,0,0,1,0,1,0,0
1,25,0,0,1,0,0,0,1,0,1,0
1,28,0,0,1,0,0,0,1,1,0,0
1,39,0,1,1,0,0,1,0,1,0,0
1,28,0,0,1,0,0,1,0,0,1,0
1,36,0,1,1,0,0,0,1,1,0,0
1,29,0,0,1,0,0,1,0,0,1,0
1,37,0,1,1,0,0,1,0,1,0,0
0,48,0,0,0,1,0,1,0,0,1,0
1,27,0,1,1,0,0,1,0,1,0,0
0,42,0,1,1,0,0,1,0,1,0,0
1,36,0,6,1,0,0,1,0,0,1,0
1,38,0,12,1,0,0,0,1,1,0,0
0,45,0,1,0,1,0,0,1,0,1,0
1,39,0,3,1,0,0,1,0,1,0,0
0,28,0,1,1,0,0,1,0,1,0,0
1,37,0,4,1,0,0,0,1,0,1,0
1,57,0,8,0,1,0,1,0,0,1,0
1,29,0,1,1,0,0,0,1,1,0,0
1,27,0,0,1,0,0,1,0,1,0,0
1,30,0,0,1,0,0,1,0,1,0,0
1,58,0,1,0,1,0,0,1,1,0,0
1,23,0,0,0,0,1,1,0,0,1,0
1,36,0,0,1,0,0,0,1,0,1,0
0,32,0,11,1,0,0,1,0,1,0,0
1,30,0,2,1,0,0,1,0,1,0,0
1,27,0,0,1,0,0,1,0,1,0,0
1,56,0,1,0,1,0,0,1,0,1,0
1,39,0,2,1,0,0,0,1,1,0,0
1,30,0,0,1,0,0,0,1,1,0,0
1,39,0,2,1,0,0,1,0,0,1,0
0,49,0,0,0,1,0,0,1,1,0,0
1,31,0,6,1,0,0,0,1,0,1,0
1,44,0,4,1,0,0,0,1,1,0,0
1,55,0,0,0,1,0,0,1,1,0,0
1,33,0,1,1,0,0,0,1,0,1,0
1,71,0,3,0,1,0,0,1,0,1,0
1,20,0,0,0,0,1,1,0,0,1,0
1,34,0,1,1,0,0,1,0,1,0,0
0,43,0,0,1,0,0,1,0,0,1,0
1,26,0,3,1,0,0,1,0,1,0,0
0,22,0,2,0,0,1,0,1,1,0,0
1,38,0,5,1,0,0,0,1,1,0,0
0,55,0,0,0,1,0,0,1,0,1,0
1,35,0,4,1,0,0,1,0,0,1,0
1,23,0,0,0,0,1,1,0,0,1,0
0,53,0,0,0,1,0,0,1,1,0,0
0,38,0,0,1,0,0,0,1,1,0,0
1,26,0,1,1,0,0,1,0,0,1,0
0,55,0,1,0,1,0,1,0,1,0,0
0,32,0,1,1,0,0,1,0,0,1,0
1,35,0,7,1,0,0,1,0,1,0,0
1,55,0,0,0,1,0,0,1,0,1,0
0,22,0,1,0,0,1,0,1,0,1,0
1,57,0,3,0,1,0,1,0,1,0,0
1,23,0,3,0,0,1,1,0,1,0,0
0,67,0,0,0,1,0,1,0,1,0,0
0,33,0,5,1,0,0,1,0,1,0,0
1,52,0,1,0,1,0,0,1,1,0,0
1,38,0,0,1,0,0,0,1,0,1,0
1,25,0,1,1,0,0,1,0,1,0,0
1,39,0,8,1,0,0,1,0,1,0,0
1,55,0,1,0,1,0,0,1,0,1,0
1,55,0,1,0,1,0,1,0,1,0,0
1,24,0,0,0,0,1,0,1,0,1,0
0,50,0,0,0,1,0,0,1,0,1,0
1,52,0,1,0,1,0,1,0,1,0,0
1,54,0,21,0,1,0,1,0,1,0,0
1,35,0,8,1,0,0,1,0,0,1,0
1,23,0,0,0,0,1,1,0,1,0,0
1,29,0,2,1,0,0,0,1,1,0,0
0,23,0,0,0,0,1,1,0,0,1,0
1,26,0,0,1,0,0,0,1,0,1,0
1,43,0,2,1,0,0,1,0,1,0,0
1,51,0,1,0,1,0,0,1,0,1,0
1,37,0,3,1,0,0,1,0,0,1,0
1,35,0,0,1,0,0,0,1,0,1,0
1,49,0,1,0,1,0,1,0,0,1,0
1,51,0,0,0,1,0,1,0,0,1,0
1,21,1,1,0,0,1,0,1,1,0,0
1,24,0,3,0,0,1,1,0,0,1,0
0,32,0,0,1,0,0,1,0,1,0,0
1,32,0,3,1,0,0,1,0,1,0,0
1,45,0,3,0,1,0,1,0,1,0,0
1,43,0,7,1,0,0,1,0,1,0,0
1,63,0,3,0,1,0,1,0,0,1,0
1,24,0,0,0,0,1,1,0,1,0,0
1,44,0,0,1,0,0,0,1,1,0,0
1,56,0,24,0,1,0,1,0,1,0,0
1,34,0,0,1,0,0,1,0,1,0,1
1,24,0,4,0,0,1,1,0,1,0,1
1,41,0,14,1,0,0,0,1,1,0,1
1,23,0,3,0,0,1,1,0,0,1,1
0,47,0,1,0,1,0,0,1,1,0,1
1,31,0,7,1,0,0,1,0,1,0,1
1,31,0,6,1,0,0,0,1,1,0,1
1,31,0,5,1,0,0,0,1,1,0,1
1,64,0,13,0,1,0,1,0,1,0,1
1,21,0,1,0,0,1,1,0,1,0,1
1,27,0,0,1,0,0,0,1,0,1,1
1,27,0,8,1,0,0,1,0,1,0,1
1,26,0,5,1,0,0,1,0,1,0,1
1,33,0,0,1,0,0,1,0,1,0,1
1,30,0,9,1,0,0,0,1,1,0,1
1,32,0,4,1,0,0,1,0,1,0,1
0,33,0,4,1,0,0,0,1,0,1,1
1,24,0,1,0,0,1,0,1,0,1,1
1,34,1,21,1,0,0,1,0,1,0,1
1,29,0,2,1,0,0,0,1,0,1,1
1,29,0,0,1,0,0,1,0,1,0,1
1,25,0,9,1,0,0,0,1,0,1,1
1,35,0,13,1,0,0,1,0,1,0,1
1,29,0,1,1,0,0,0,1,1,0,1
1,24,0,2,0,0,1,1,0,1,0,1
1,27,1,15,1,0,0,1,0,1,0,1
1,38,0,4,1,0,0,0,1,0,1,1
1,22,0,1,0,0,1,1,0,1,0,1
1,29,0,4,1,0,0,1,0,1,0,1
1,27,1,6,1,0,0,1,0,1,0,1
1,29,0,5,1,0,0,1,0,1,0,1
1,27,0,1,1,0,0,0,1,1,0,1
1,22,0,1,0,0,1,1,0,0,1,1
0,26,0,1,1,0,0,1,0,1,0,1
1,30,0,8,1,0,0,1,0,0,1,1
1,25,6,14,1,0,0,1,0,1,0,1
1,22,0,2,0,0,1,1,0,1,0,1
1,36,0,9,1,0,0,1,0,1,0,1
1,26,0,7,1,0,0,0,1,1,0,1
1,25,0,9,1,0,0,0,1,1,0,1
1,39,0,2,1,0,0,0,1,1,0,1
1,19,0,1,0,0,1,1,0,0,1,1
0,39,0,0,1,0,0,0,1,1,0,1
1,24,1,8,0,0,1,0,1,1,0,1
1,21,0,3,0,0,1,1,0,1,0,1
1,38,0,5,1,0,0,0,1,0,1,1
1,33,0,5,1,0,0,1,0,1,0,1
1,42,0,1,1,0,0,0,1,1,0,1
1,41,1,10,1,0,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,1,0,1
1,33,12,28,1,0,0,1,0,1,0,1
1,31,0,13,1,0,0,0,1,1,0,1
1,27,0,3,1,0,0,1,0,1,0,1
1,33,0,19,1,0,0,1,0,1,0,1
1,28,0,0,1,0,0,0,1,0,1,1
0,29,1,10,1,0,0,0,1,1,0,1
1,44,0,2,1,0,0,0,1,0,1,1
1,32,0,3,1,0,0,1,0,1,0,1
1,31,0,2,1,0,0,0,1,0,1,1
1,59,0,1,0,1,0,0,1,1,0,1
1,38,1,9,1,0,0,1,0,1,0,1
1,32,0,11,1,0,0,1,0,1,0,1
1,33,0,8,1,0,0,1,0,0,1,1
0,31,0,0,1,0,0,1,0,1,0,1
0,33,0,7,1,0,0,1,0,1,0,1
1,27,0,2,1,0,0,1,0,1,0,1
0,61,0,1,0,1,0,1,0,1,0,1
0,32,0,4,1,0,0,1,0,1,0,1
0,26,0,2,1,0,0,1,0,0,1,1
0,30,0,3,1,0,0,0,1,1,0,1
1,46,0,6,0,1,0,0,1,1,0,1
1,25,0,1,1,0,0,1,0,0,1,1
1,28,0,6,1,0,0,1,0,0,1,1
1,78,0,1,0,1,0,0,1,0,1,1
1,22,0,1,0,0,1,1,0,1,0,1
1,47,0,23,0,1,0,1,0,0,1,1
1,23,0,0,0,0,1,1,0,0,1,1
1,45,0,8,0,1,0,0,1,0,1,1
1,37,0,2,1,0,0,1,0,0,1,1
1,39,0,0,1,0,0,0,1,1,0,1
1,26,0,9,1,0,0,1,0,1,0,1
1,23,0,0,0,0,1,1,0,1,0,1
0,35,1,23,1,0,0,1,0,1,0,1
1,26,0,2,1,0,0,1,0,1,0,1
0,28,0,7,1,0,0,0,1,1,0,1
1,56,0,7,0,1,0,0,1,1,0,1
0,51,0,0,0,1,0,0,1,0,1,1
1,37,0,4,1,0,0,0,1,1,0,1
1,27,0,11,1,0,0,1,0,1,0,1
1,43,0,13,1,0,0,0,1,1,0,1
1,30,0,11,1,0,0,1,0,0,1,1
1,31,0,0,1,0,0,0,1,1,0,1
1,37,0,0,1,0,0,0,1,1,0,1
1,28,0,25,1,0,0,1,0,1,0,1
1,44,0,8,1,0,0,0,1,0,1,1
1,22,0,1,0,0,1,0,1,0,1,1
0,23,0,5,0,0,1,0,1,1,0,1
1,20,0,1,0,0,1,1,0,1,0,1
1,30,0,2,1,0,0,1,0,1,0,1
0,23,0,0,0,0,1,1,0,1,0,1
1,27,0,0,1,0,0,0,1,1,0,1
1,30,0,11,1,0,0,1,0,1,0,1
1,22,1,3,0,0,1,1,0,0,1,1
1,52,0,3,0,1,0,1,0,1,0,1
1,21,0,0,0,0,1,1,0,0,1,1
1,26,0,1,1,0,0,1,0,0,1,1
1,23,0,0,0,0,1,0,1,1,0,1
1,34,0,5,1,0,0,1,0,1,0,1
1,39,0,6,1,0,0,1,0,1,0,1
1,23,0,4,0,0,1,1,0,0,1,1
1,44,0,0,1,0,0,0,1,0,1,1
1,28,0,3,1,0,0,0,1,0,1,1
1,20,0,0,0,0,1,1,0,1,0,1
1,20,0,0,0,0,1,1,0,1,0,1
1,24,1,2,0,0,1,1,0,1,0,1
1,53,0,36,0,1,0,0,1,1,0,1
1,28,0,2,1,0,0,0,1,0,1,1
0,25,0,2,1,0,0,0,1,0,1,1
0,21,0,0,0,0,1,1,0,1,0,1
1,32,1,12,1,0,0,1,0,1,0,1
1,19,2,2,0,0,1,1,0,1,0,1
1,26,0,6,1,0,0,1,0,0,1,1
0,23,0,0,0,0,1,1,0,1,0,1
1,23,0,3,0,0,1,1,0,1,0,1
1,22,0,2,0,0,1,0,1,0,1,1
1,21,0,4,0,0,1,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
0,50,0,1,0,1,0,0,1,0,1,1
1,40,0,0,1,0,0,0,1,1,0,1
1,25,0,7,1,0,0,1,0,1,0,1
1,26,1,6,1,0,0,1,0,1,0,1
1,22,0,4,0,0,1,1,0,1,0,1
1,37,0,23,1,0,0,1,0,1,0,1
1,48,0,23,0,1,0,0,1,1,0,1
1,27,0,12,1,0,0,1,0,1,0,1
1,36,0,14,1,0,0,1,0,1,0,1
1,22,0,0,0,0,1,1,0,0,1,1
1,27,0,9,1,0,0,1,0,1,0,1
1,52,0,4,0,1,0,0,1,1,0,1
1,25,0,0,1,0,0,0,1,0,1,1
1,31,0,7,1,0,0,1,0,0,1,1
1,22,0,1,0,0,1,0,1,1,0,1
1,28,0,8,1,0,0,1,0,1,0,1
1,20,0,0,0,0,1,1,0,1,0,1
1,29,0,0,1,0,0,0,1,0,1,1
1,58,0,21,0,1,0,1,0,0,1,1
1,57,0,1,0,1,0,1,0,1,0,1
1,24,1,3,0,0,1,0,1,1,0,1
0,24,0,3,0,0,1,1,0,1,0,1
1,19,0,1,0,0,1,0,1,1,0,1
1,20,0,1,0,0,1,1,0,1,0,1
1,24,0,1,0,0,1,1,0,0,1,1
0,46,0,2,0,1,0,1,0,1,0,1
1,41,0,0,1,0,0,0,1,0,1,1
1,27,0,13,1,0,0,1,0,0,1,1
1,26,0,1,1,0,0,1,0,0,1,1
1,29,0,3,1,0,0,1,0,1,0,1
1,52,0,6,0,1,0,0,1,1,0,1
1,28,0,1,1,0,0,0,1,1,0,1
1,55,0,5,0,1,0,1,0,1,0,1
1,26,1,10,1,0,0,1,0,1,0,1
1,54,0,28,0,1,0,1,0,1,0,1
1,35,0,8,1,0,0,1,0,1,0,1
0,24,0,6,0,0,1,1,0,1,0,1
1,58,0,12,0,1,0,1,0,0,1,1
1,23,0,1,0,0,1,0,1,0,1,1
1,20,0,1,0,0,1,1,0,1,0,1
1,34,0,4,1,0,0,0,1,1,0,1
1,59,0,1,0,1,0,0,1,1,0,1
0,24,0,6,0,0,1,0,1,1,0,1
1,21,0,2,0,0,1,0,1,0,1,1
1,29,0,0,1,0,0,0,1,0,1,1
1,29,0,4,1,0,0,1,0,1,0,1
1,27,0,1,1,0,0,0,1,0,1,1
1,66,0,33,0,1,0,1,0,1,0,1
1,59,0,10,0,1,0,1,0,1,0,1
1,29,0,5,1,0,0,1,0,1,0,1
1,48,0,1,0,1,0,0,1,1,0,1
1,20,0,0,0,0,1,1,0,1,0,1
1,25,0,4,1,0,0,0,1,1,0,1
1,25,1,1,1,0,0,1,0,0,1,1
1,25,1,6,1,0,0,1,0,1,0,1
1,32,0,1,1,0,0,0,1,1,0,1
1,21,0,0,0,0,1,0,1,1,0,1
1,42,0,14,1,0,0,1,0,1,0,1
1,24,0,9,0,0,1,0,1,0,1,1
1,27,0,5,1,0,0,1,0,1,0,1
1,46,0,2,0,1,0,0,1,1,0,1
1,39,0,3,1,0,0,1,0,1,0,1
1,21,2,3,0,0,1,1,0,1,0,1
1,22,1,3,0,0,1,1,0,1,0,1
1,28,0,16,1,0,0,1,0,1,0,1
1,25,0,2,1,0,0,0,1,1,0,1
1,27,0,5,1,0,0,1,0,0,1,1
0,35,0,6,1,0,0,1,0,1,0,1
0,49,0,2,0,1,0,0,1,0,1,1
1,50,0,5,0,1,0,0,1,1,0,1
1,66,0,0,0,1,0,0,1,0,1,1
1,30,0,5,1,0,0,1,0,1,0,1
1,31,0,3,1,0,0,1,0,0,1,1
1,27,0,3,1,0,0,1,0,0,1,1
1,22,0,11,0,0,1,1,0,1,0,1
1,27,0,6,1,0,0,0,1,1,0,1
1,28,0,5,1,0,0,1,0,0,1,1
1,22,0,0,0,0,1,1,0,1,0,1
1,25,0,4,1,0,0,1,0,1,0,1
1,29,0,2,1,0,0,0,1,0,1,1
1,55,0,9,0,1,0,1,0,0,1,1
0,19,0,2,0,0,1,0,1,1,0,1
1,61,0,15,0,1,0,1,0,1,0,1
1,20,1,4,0,0,1,1,0,1,0,1
1,26,0,3,1,0,0,0,1,1,0,1
1,23,2,3,0,0,1,0,1,1,0,1
1,27,2,18,1,0,0,1,0,1,0,1
0,35,0,0,1,0,0,0,1,1,0,1
0,58,0,4,0,1,0,1,0,1,0,1
0,57,0,0,0,1,0,0,1,0,1,1
1,30,0,8,1,0,0,1,0,1,0,1
1,39,0,2,1,0,0,0,1,1,0,1
1,31,0,0,1,0,0,1,0,1,0,1
1,22,0,1,0,0,1,1,0,1,0,1
1,27,0,13,1,0,0,1,0,1,0,1
1,38,0,1,1,0,0,0,1,1,0,1
1,31,0,23,1,0,0,1,0,1,0,1
1,35,0,1,1,0,0,1,0,0,1,1
1,65,0,2,0,1,0,1,0,0,1,1
1,36,0,0,1,0,0,1,0,0,1,1
1,46,0,17,0,1,0,1,0,1,0,1
0,34,0,15,1,0,0,0,1,1,0,1
1,23,0,2,0,0,1,1,0,0,1,1
1,48,0,3,0,1,0,0,1,1,0,1
1,44,0,14,1,0,0,1,0,1,0,1
1,33,0,3,1,0,0,1,0,0,1,1
1,47,0,2,0,1,0,0,1,1,0,1
1,57,0,20,0,1,0,1,0,1,0,1
1,26,0,10,1,0,0,1,0,0,1,1
1,27,1,10,1,0,0,1,0,1,0,1
0,60,0,9,0,1,0,0,1,1,0,1
1,23,0,0,0,0,1,1,0,1,0,1
1,50,0,18,0,1,0,1,0,1,0,1
1,26,0,1,1,0,0,0,1,1,0,1
1,34,0,0,1,0,0,0,1,0,1,1
1,25,0,0,1,0,0,0,1,1,0,1
1,22,1,1,0,0,1,0,1,1,0,1
1,45,0,0,0,1,0,1,0,1,0,1
0,36,0,4,1,0,0,1,0,1,0,1
1,23,0,6,0,0,1,1,0,1,0,1
1,34,1,10,1,0,0,1,0,1,0,1
1,30,0,22,1,0,0,0,1,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,25,1,7,1,0,0,1,0,0,1,1
1,20,0,0,0,0,1,1,0,1,0,1
1,22,0,2,0,0,1,1,0,1,0,1
1,26,0,4,1,0,0,1,0,1,0,1
0,47,0,19,0,1,0,1,0,1,0,1
0,20,0,1,0,0,1,0,1,1,0,1
1,26,0,5,1,0,0,1,0,1,0,1
1,27,0,4,1,0,0,1,0,1,0,1
1,41,0,8,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,0,1,0,1,1
1,21,2,2,0,0,1,0,1,1,0,1
1,22,0,0,0,0,1,0,1,1,0,1
1,22,1,1,0,0,1,1,0,1,0,1
1,24,0,0,0,0,1,1,0,1,0,1
1,32,0,22,1,0,0,1,0,1,0,1
0,24,0,1,0,0,1,1,0,0,1,1
1,36,0,3,1,0,0,1,0,1,0,1
1,30,0,17,1,0,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
1,28,0,14,1,0,0,1,0,1,0,1
0,32,0,1,1,0,0,0,1,0,1,1
1,33,0,5,1,0,0,1,0,0,1,1
1,34,0,1,1,0,0,0,1,0,1,1
1,25,0,3,1,0,0,1,0,0,1,1
1,35,0,13,1,0,0,1,0,1,0,1
1,25,1,3,1,0,0,1,0,1,0,1
1,48,0,25,0,1,0,1,0,1,0,1
1,22,0,1,0,0,1,1,0,0,1,1
1,52,0,9,0,1,0,1,0,0,1,1
1,26,0,5,1,0,0,0,1,1,0,1
1,67,0,4,0,1,0,1,0,0,1,1
1,28,0,1,1,0,0,1,0,1,0,1
1,37,0,6,1,0,0,1,0,1,0,1
1,20,0,1,0,0,1,1,0,0,1,1
1,26,0,4,1,0,0,0,1,0,1,1
0,39,0,1,1,0,0,0,1,0,1,1
1,21,1,1,0,0,1,1,0,1,0,1
1,24,2,3,0,0,1,0,1,1,0,1
1,26,1,4,1,0,0,1,0,0,1,1
1,24,1,5,0,0,1,1,0,1,0,1
1,24,0,1,0,0,1,1,0,1,0,1
1,30,0,5,1,0,0,1,0,1,0,1
1,25,0,0,1,0,0,1,0,1,0,1
1,31,3,25,1,0,0,1,0,0,1,1
1,39,0,13,1,0,0,1,0,1,0,1
1,22,1,1,0,0,1,0,1,1,0,1
1,23,3,6,0,0,1,1,0,1,0,1
1,19,0,1,0,0,1,0,1,0,1,1
0,31,0,1,1,0,0,0,1,1,0,1
1,26,0,9,1,0,0,1,0,1,0,1
1,27,0,0,1,0,0,0,1,1,0,1
1,52,0,1,0,1,0,0,1,1,0,1
1,28,0,3,1,0,0,1,0,0,1,1
1,32,0,3,1,0,0,1,0,1,0,1
1,27,0,5,1,0,0,1,0,0,1,1
1,33,0,0,1,0,0,1,0,1,0,1
1,39,0,6,1,0,0,1,0,0,1,1
1,22,0,1,0,0,1,1,0,1,0,1
1,46,0,2,0,1,0,1,0,1,0,1
1,28,0,4,1,0,0,1,0,0,1,1
0,57,0,1,0,1,0,0,1,1,0,1
1,49,0,3,0,1,0,1,0,1,0,1
1,21,0,2,0,0,1,1,0,1,0,1
1,32,0,19,1,0,0,1,0,1,0,1
1,28,0,10,1,0,0,1,0,0,1,1
1,32,0,14,1,0,0,1,0,1,0,1
1,26,0,5,1,0,0,1,0,1,0,1
1,25,0,2,1,0,0,1,0,0,1,1
1,22,1,6,0,0,1,1,0,1,0,1
1,30,0,1,1,0,0,1,0,0,1,1
1,45,0,0,0,1,0,1,0,1,0,1
1,33,0,7,1,0,0,1,0,1,0,1
0,21,1,0,0,0,1,0,1,0,1,1
1,27,0,10,1,0,0,1,0,1,0,1
1,23,0,2,0,0,1,1,0,1,0,1
1,36,0,5,1,0,0,1,0,0,1,1
1,29,0,10,1,0,0,1,0,1,0,1
1,54,0,4,0,1,0,1,0,0,1,1
1,22,0,2,0,0,1,0,1,0,1,1
1,26,0,0,1,0,0,1,0,0,1,1
1,52,0,6,0,1,0,1,0,0,1,1
1,32,0,8,1,0,0,0,1,1,0,1
1,21,0,1,0,0,1,1,0,0,1,1
1,30,0,4,1,0,0,1,0,0,1,1
1,23,0,2,0,0,1,1,0,1,0,1
1,29,0,6,1,0,0,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,30,0,6,1,0,0,1,0,1,0,1
1,35,1,17,1,0,0,1,0,0,1,1
1,27,0,11,1,0,0,1,0,0,1,1
1,28,0,6,1,0,0,1,0,1,0,1
1,36,0,16,1,0,0,1,0,1,0,1
0,25,0,5,1,0,0,1,0,0,1,1
1,28,0,3,1,0,0,1,0,0,1,1
1,42,0,13,1,0,0,1,0,0,1,1
1,35,0,1,1,0,0,1,0,0,1,1
1,43,0,0,1,0,0,1,0,0,1,1
1,55,0,17,0,1,0,1,0,1,0,1
1,27,0,1,1,0,0,1,0,1,0,1
1,32,0,2,1,0,0,0,1,0,1,1
1,36,0,4,1,0,0,1,0,0,1,1
0,26,0,4,1,0,0,1,0,1,0,1
0,50,0,30,0,1,0,0,1,0,1,1
1,22,0,5,0,0,1,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,26,0,0,1,0,0,1,0,1,0,1
1,47,0,1,0,1,0,0,1,1,0,1
1,30,0,8,1,0,0,1,0,1,0,1
1,45,0,10,0,1,0,1,0,1,0,1
0,22,0,1,0,0,1,1,0,1,0,1
1,49,0,1,0,1,0,1,0,1,0,1
1,24,0,1,0,0,1,1,0,0,1,1
1,27,0,9,1,0,0,1,0,1,0,1
1,20,0,0,0,0,1,0,1,0,1,1
0,30,0,5,1,0,0,0,1,1,0,1
1,23,0,1,0,0,1,1,0,1,0,1
0,23,0,3,0,0,1,1,0,1,0,1
1,54,0,3,0,1,0,0,1,0,1,1
1,25,0,0,1,0,0,1,0,0,1,1
1,33,0,16,1,0,0,1,0,1,0,1
1,33,0,4,1,0,0,1,0,0,1,1
1,33,0,12,1,0,0,1,0,0,1,1
1,43,0,9,1,0,0,1,0,1,0,1
1,35,0,5,1,0,0,1,0,1,0,1
1,25,1,11,1,0,0,1,0,1,0,1
1,61,0,1,0,1,0,1,0,1,0,1
1,39,0,1,1,0,0,1,0,0,1,1
1,25,0,1,1,0,0,0,1,0,1,1
1,23,0,0,0,0,1,0,1,1,0,1
1,35,0,4,1,0,0,0,1,1,0,1
1,23,0,2,0,0,1,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
1,28,0,9,1,0,0,1,0,1,0,1
1,21,0,0,0,0,1,1,0,1,0,1
0,27,0,3,1,0,0,1,0,1,0,1
1,25,0,4,1,0,0,1,0,1,0,1
0,33,0,2,1,0,0,0,1,1,0,1
0,29,0,11,1,0,0,0,1,1,0,1
0,32,0,6,1,0,0,1,0,1,0,1
1,31,0,2,1,0,0,0,1,1,0,1
1,20,0,0,0,0,1,1,0,0,1,1
1,49,0,8,0,1,0,0,1,1,0,1
1,44,0,0,1,0,0,0,1,1,0,1
1,28,0,5,1,0,0,1,0,1,0,1
1,32,0,4,1,0,0,1,0,1,0,1
1,28,0,7,1,0,0,1,0,1,0,1
1,21,0,1,0,0,1,0,1,1,0,1
1,36,0,1,1,0,0,1,0,1,0,1
1,29,0,0,1,0,0,1,0,0,1,1
1,34,0,3,1,0,0,1,0,1,0,1
0,25,0,2,1,0,0,1,0,1,0,1
1,24,0,2,0,0,1,1,0,0,1,1
1,34,0,2,1,0,0,1,0,0,1,1
1,27,0,0,1,0,0,1,0,0,1,1
1,29,1,4,1,0,0,1,0,1,0,1
1,21,0,1,0,0,1,0,1,1,0,1
0,42,0,0,1,0,0,0,1,1,0,1
1,22,0,1,0,0,1,1,0,1,0,1
